id_hogar,sexo,edad,genero,ascendencia,parentesco,estado_laboral,nper,sueldo,busca_otro_trabajo,actividad,asistencia alguna vez a enseñanza,edu preescolar,edu primaria,edu media,edu técnica,edu univ o simil,edu terciario no uni,edu posgrado,edu mag prof,parentesco_num,es_madre,hijos
55883,Femenino,28.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,50000.0,No,Otros tipos de intermediación monetaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,0
55885,Femenino,28.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,50000.0,No,Otros tipos de intermediación monetaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,0
55887,Femenino,29.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,50000.0,No,Otros tipos de intermediación monetaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,6,madre,0
55908,Femenino,38.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,2
55910,Femenino,43.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,1
55911,Femenino,38.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,2
55912,Femenino,38.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,2
55915,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,1
55916,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,1
55932,Femenino,51.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,13980.0,No,Otras actividades relacionadas con la salud humana,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
55938,Femenino,51.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,11900.0,No,Instituciones dedicadas al tratamiento del retraso mental,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
55940,Femenino,28.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,11000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,1
55946,Femenino,28.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,9000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,1
55949,Femenino,28.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,11000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,1
56,Femenino,23.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de mantenimiento del orden público y de segurida,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,0
56018,Femenino,40.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,33000.0,No,Enseñanza secundaria de formación técnica y profesional,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
56019,Femenino,40.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,33000.0,No,Enseñanza secundaria de formación técnica y profesional,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
56020,Femenino,40.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,31000.0,No,Enseñanza secundaria de formación técnica y profesional,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
56032,Femenino,64.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,9000.0,No,Actividades de servicio de manutención y cuidado de paisajes,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
56033,Femenino,64.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
56100,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
56101,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,16000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
56123,Femenino,29.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Actividades de agencias de viajes,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
56129,Femenino,29.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Actividades de agencias de viajes,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
56131,Femenino,29.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,"Transporte terrestre de pasajeros del área urbana, suburbana",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
5615,Femenino,38.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Fabricación de los productos de la refinación del petróleo,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
5616,Femenino,38.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Actividades de oficinas centrales,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
56171,Femenino,70.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,7000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
56175,Femenino,70.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,6000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
56194,Femenino,31.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
56197,Femenino,31.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
562,Femenino,37.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,3
56200,Femenino,31.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
56226,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,11000.0,No,Actividades de la administración pública en general,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,"Sí, asistió",6,madre,2
56227,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,10000.0,No,Actividades de la administración pública en general,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,"Sí, asistió",6,madre,2
56237,Femenino,63.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,14000.0,Sí,Otras actividades relacionadas con la salud humana,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,0
56239,Femenino,63.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Otras actividades relacionadas con la salud humana,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,0
56241,Femenino,63.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Otras actividades relacionadas con la salud humana,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,0
56266,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13300.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
56267,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
56268,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
56303,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,19500.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
56306,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,Sí,Limpieza general de edificios,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
56307,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,19000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
56308,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,19000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
56318,Femenino,25.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
56321,Femenino,25.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
56324,Femenino,25.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
56353,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Seguros generales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,6,madre,2
56355,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,No,Seguros generales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,6,madre,2
56357,Femenino,43.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,17000.0,No,Seguros generales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,6,madre,2
56367,Femenino,60.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,32000.0,No,Actividades de agencias de cobranza y oficinas de crédito,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
56373,Femenino,60.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,33000.0,No,Actividades de agencias de cobranza y oficinas de crédito,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
56377,Femenino,60.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,34000.0,No,Actividades de agencias de cobranza y oficinas de crédito,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
56379,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza secundaria de formación técnica y profesional,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,"Sí, asistió",6,madre,4
56380,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Enseñanza secundaria de formación técnica y profesional,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,"Sí, asistió",6,madre,4
56413,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Actividades de planes de seguridad social de afiliación obli,Sí,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",0.0,0.0,0.0,0.0,6,madre,0
56415,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",0.0,0.0,0.0,0.0,6,madre,0
56417,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",0.0,0.0,0.0,0.0,6,madre,0
56419,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,20000.0,No,"Comercio al por mayor de alimentos, bebidas y tabaco",Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
56420,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Comercio al por menor en almacenes no especializados,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
56424,Femenino,24.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Comercio al por menor de alimento,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,0
5643,Femenino,48.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
56433,Femenino,38.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
56439,Femenino,38.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
56442,Femenino,38.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
56445,Femenino,49.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,42000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,Asiste actualmente,No asistió,6,madre,2
56447,Femenino,49.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,42000.0,No,Actividades de organizaciones empresariales y de empleadores,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,Asiste actualmente,No asistió,6,madre,2
56449,Femenino,49.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,41864.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,Asiste actualmente,No asistió,6,madre,2
56454,Femenino,31.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Comercio al por menor de combustible para vehículos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
56458,Femenino,31.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Comercio al por menor de combustible para vehículos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
56459,Femenino,31.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Comercio al por menor de combustible para vehículos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
56475,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Comercio al por menor de productos farmacéuticos y medicinal,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
56479,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Comercio al por menor de productos farmacéuticos y medicinal,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
56483,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,"Comercio al por menor de libros, periódicos y artículos de p",Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
5651,Femenino,48.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
56533,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
56536,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,32000.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
56538,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
5655,Femenino,48.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
56592,Femenino,52.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,31000.0,No,Actividades de la administración pública en general,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
56596,Femenino,52.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,38000.0,No,Relaciones exteriores,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
566,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,23000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,No asistió,0.0,No asistió,6,madre,1
56609,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,49500.0,Sí,Actividades de mantenimiento del orden público y de segurida,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
56610,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de mantenimiento del orden público y de segurida,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
56611,Femenino,38.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,6000.0,No,Limpieza general de edificios,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
56615,Femenino,38.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,8000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
56620,Femenino,51.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,7000.0,No,Actividades de médicos y odontólogos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,1
56621,Femenino,46.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
56675,Femenino,30.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,26358.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,1
56694,Femenino,33.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,7680.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
56696,Femenino,34.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Fabricación de hojas de madera para enchapado y paneles a ba,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
56697,Femenino,33.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
56711,Femenino,65.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,10000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
56715,Femenino,65.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
56748,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Elaboración de productos de molinería,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
56750,Femenino,49.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,3
56754,Femenino,49.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,27000.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,3
56756,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Depósito y almacenaje,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
56759,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Depósito y almacenaje,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
56761,Femenino,49.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,32000.0,No,Actividades de hospitales,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,3
56776,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,800.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,4
56779,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,1000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,4
56782,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,1000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,4
56858,Femenino,48.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Fabricación de cubiertas y cámaras de caucho,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
56861,Femenino,48.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Fabricación de cubiertas y cámaras de caucho,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
56889,Femenino,43.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,1
56890,Femenino,43.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,1
